	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	0.9121225247320266	1.2717840834931924	1.1646477904582084	1.1524735274567504	1.0399230169382945	0.9177815092479131	0.9462650632123929	0.9541006636560655	1.254898025175753
LEB_d	0.9121225247320266	0.0	0.6534693437292438	0.5892105124261067	0.5318513189155132	1.025083975183421	0.8518445743166704	0.5776689243727162	0.4591700210260008	0.5570677035186158
LEB_k	1.2717840834931924	0.6534693437292438	0.0	0.5955702918059621	0.4510573928078797	1.3111599522831134	1.0737987389671135	0.689509338771428	0.8162474990526598	0.47803462627994064
TUR_d	1.1646477904582084	0.5892105124261067	0.5955702918059621	0.0	0.21340717222864214	0.9036248065767528	0.7169667981013724	0.613176692821837	0.45684134121051384	0.42977875434455093
TUR_k	1.1524735274567504	0.5318513189155132	0.4510573928078797	0.21340717222864214	0.0	0.9776378785864848	0.766864422277211	0.555029037045929	0.4855222624627198	0.3547272113308319
UZB_d	1.0399230169382945	1.025083975183421	1.3111599522831134	0.9036248065767528	0.9776378785864848	0.0	0.36402384725635517	0.7767982315281562	0.7124899651736509	1.176661893483314
UZB_k	0.9177815092479131	0.8518445743166704	1.0737987389671135	0.7169667981013724	0.766864422277211	0.36402384725635517	0.0	0.6526427510361059	0.5981569574493908	0.9710178275996318
IND_d	0.9462650632123929	0.5776689243727162	0.689509338771428	0.613176692821837	0.555029037045929	0.7767982315281562	0.6526427510361059	0.0	0.5629658260019959	0.7317832470469995
MOR_d	0.9541006636560655	0.4591700210260008	0.8162474990526598	0.45684134121051384	0.4855222624627198	0.7124899651736509	0.5981569574493908	0.5629658260019959	0.0	0.6124392438611257
MOR_k	1.254898025175753	0.5570677035186158	0.47803462627994064	0.42977875434455093	0.3547272113308319	1.176661893483314	0.9710178275996318	0.7317832470469995	0.6124392438611257	0.0
