	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	1.1693598611003362	1.1080459753901981	0.7092353802099383	0.7392114943616632	0.6725278547392742	0.7323380357922691	0.6485548714207465	0.731408035784397	0.9484254002683479
LEB_d	1.1693598611003362	0.0	0.40338395101002494	0.8572024449947045	0.7036810934783313	1.5406257980895293	1.4125224419663878	1.54179437723906	1.0192498888936683	0.7971620667062
LEB_k	1.1080459753901981	0.40338395101002494	0.0	0.7621108844220694	0.5390235908143968	1.4345293344665324	1.2849416357959684	1.4592723683728677	0.8842557354092736	0.5654099840400741
TUR_d	0.7092353802099383	0.8572024449947045	0.7621108844220694	0.0	0.3248824997176537	0.8649873070978618	0.7844695215379653	0.9493250483685594	0.42672062570169034	0.5091648159988255
TUR_k	0.7392114943616632	0.7036810934783313	0.5390235908143968	0.3248824997176537	0.0	0.9913174217787467	0.8373908933261706	1.0401758670713253	0.5285182977586783	0.3457864765038806
UZB_d	0.6725278547392742	1.5406257980895293	1.4345293344665324	0.8649873070978618	0.9913174217787467	0.0	0.46350927096901257	0.3153614308689681	0.7706794237540334	1.1514999561252395
UZB_k	0.7323380357922691	1.4125224419663878	1.2849416357959684	0.7844695215379653	0.8373908933261706	0.46350927096901257	0.0	0.5839120295701357	0.6982571020809345	0.9464326121386423
IND_d	0.6485548714207465	1.54179437723906	1.4592723683728677	0.9493250483685594	1.0401758670713253	0.3153614308689681	0.5839120295701357	0.0	0.8320587111680454	1.2133714245120546
MOR_d	0.731408035784397	1.0192498888936683	0.8842557354092736	0.42672062570169034	0.5285182977586783	0.7706794237540334	0.6982571020809345	0.8320587111680454	0.0	0.5908389091107434
MOR_k	0.9484254002683479	0.7971620667062	0.5654099840400741	0.5091648159988255	0.3457864765038806	1.1514999561252395	0.9464326121386423	1.2133714245120546	0.5908389091107434	0.0
