	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	2.103581166410403	2.1165223201958265	0.9977899365346535	1.2865956011036708	1.4684377759635292	1.652817940104559	1.5924118029317087	1.7468703908204117	1.107597129142356
LEB_d	2.103581166410403	0.0	0.2591740303523028	1.1601305894201173	0.8523061195130686	1.1164850837731846	1.0469069301831362	1.1619443617274912	0.4745462838433269	1.0823403914359446
LEB_k	2.1165223201958265	0.2591740303523028	0.0	1.1541059464016794	0.8671961481140941	1.2159061026046973	1.1545358924576943	1.2723056574466955	0.4980478950097899	1.0588118882341506
TUR_d	0.9977899365346535	1.1601305894201173	1.1541059464016794	0.0	0.3650873583086122	0.9553216742588598	1.0785463039313918	1.1001409866417984	0.8293829753092744	0.20320328982313998
TUR_k	1.2865956011036708	0.8523061195130686	0.8671961481140941	0.3650873583086122	0.0	0.7528711369437362	0.8349649805083307	0.887704771279223	0.5142525682304928	0.33999567738223907
UZB_d	1.4684377759635292	1.1164850837731846	1.2159061026046973	0.9553216742588598	0.7528711369437362	0.0	0.2347469569491766	0.1908997282482628	0.8209247117795304	0.9742773319329647
UZB_k	1.652817940104559	1.0469069301831362	1.1545358924576943	1.0785463039313918	0.8349649805083307	0.2347469569491766	0.0	0.20495935026012027	0.7971332741058713	1.0782093569461022
IND_d	1.5924118029317087	1.1619443617274912	1.2723056574466955	1.1001409866417984	0.887704771279223	0.1908997282482628	0.20495935026012027	0.0	0.9030543261520542	1.1151125133824353
MOR_d	1.7468703908204117	0.4745462838433269	0.4980478950097899	0.8293829753092744	0.5142525682304928	0.8209247117795304	0.7971332741058713	0.9030543261520542	0.0	0.7519847534880857
MOR_k	1.107597129142356	1.0823403914359446	1.0588118882341506	0.20320328982313998	0.33999567738223907	0.9742773319329647	1.0782093569461022	1.1151125133824353	0.7519847534880857	0.0
