	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	0.6163362013723289	0.4919449271982543	0.32126520612355614	0.30173637691545696	0.37764974763878106	0.3918473672813688	0.3484171494033485	0.3758759582117507	0.3794641935475151
LEB_d	0.6163362013723289	0.0	0.1749861242130723	0.3389238201141561	0.3317247198436857	0.414821526066449	0.4645752693359908	0.45012579300923455	0.6482702206823298	0.6641246654843322
LEB_k	0.4919449271982543	0.1749861242130723	0.0	0.2684544078955772	0.2417241689635371	0.2739428715094248	0.34149603869866946	0.29500651029622466	0.48997215269922983	0.5036568044710354
TUR_d	0.32126520612355614	0.3389238201141561	0.2684544078955772	0.0	0.0910076673938702	0.33133768952287596	0.38612741677492346	0.337337880420293	0.4966104694249158	0.5132481058898326
TUR_k	0.30173637691545696	0.3317247198436857	0.2417241689635371	0.0910076673938702	0.0	0.303210356542042	0.3233915060881448	0.3038569191294486	0.44748161855764157	0.46142818089167287
UZB_d	0.37764974763878106	0.414821526066449	0.2739428715094248	0.33133768952287596	0.303210356542042	0.0	0.2557782159909784	0.08444311896988257	0.32495710737504246	0.3430385553760955
UZB_k	0.3918473672813688	0.4645752693359908	0.34149603869866946	0.38612741677492346	0.3233915060881448	0.2557782159909784	0.0	0.22479225701446356	0.25736493196670795	0.27538976534668635
IND_d	0.3484171494033485	0.45012579300923455	0.29500651029622466	0.337337880420293	0.3038569191294486	0.08444311896988257	0.22479225701446356	0.0	0.2514780266904528	0.2692312898863443
MOR_d	0.3758759582117507	0.6482702206823298	0.48997215269922983	0.4966104694249158	0.44748161855764157	0.32495710737504246	0.25736493196670795	0.2514780266904528	0.0	0.06383996660138476
MOR_k	0.3794641935475151	0.6641246654843322	0.5036568044710354	0.5132481058898326	0.46142818089167287	0.3430385553760955	0.27538976534668635	0.2692312898863443	0.06383996660138476	0.0
