	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	0.7174059477618633	0.861162411847042	0.5128986298375651	0.33362352564387454	0.3522269308136382	0.23905067467316848	0.2179600701322789	0.3705348362270621	0.26699658435400575
LEB_d	0.7174059477618633	0.0	0.4476767570412506	0.31677715692172526	0.5230051898898903	0.4393115577886295	0.6952669323546786	0.6027996736412625	0.4404488623766812	0.6327938800998718
LEB_k	0.861162411847042	0.4476767570412506	0.0	0.4402618600442838	0.6470336239218182	0.5782483891873125	0.8235249258137984	0.7318900764201749	0.5963672339500556	0.784522222969229
TUR_d	0.5128986298375651	0.31677715692172526	0.4402618600442838	0.0	0.29089924158457703	0.25082001257225145	0.4627700631121628	0.4079139244516039	0.2442130237487938	0.4263671332933175
TUR_k	0.33362352564387454	0.5230051898898903	0.6470336239218182	0.29089924158457703	0.0	0.27810116238108773	0.2526140159349198	0.21449166030043848	0.20500863547862574	0.1832464559383628
UZB_d	0.3522269308136382	0.4393115577886295	0.5782483891873125	0.25082001257225145	0.27810116238108773	0.0	0.3358884275835964	0.2545579502976501	0.16935922829878405	0.35822344697850905
UZB_k	0.23905067467316848	0.6952669323546786	0.8235249258137984	0.4627700631121628	0.2526140159349198	0.3358884275835964	0.0	0.1876514996826169	0.31809500808683794	0.23329007096230184
IND_d	0.2179600701322789	0.6027996736412625	0.7318900764201749	0.4079139244516039	0.21449166030043848	0.2545579502976501	0.1876514996826169	0.0	0.25128950777258524	0.21411498009801977
MOR_d	0.3705348362270621	0.4404488623766812	0.5963672339500556	0.2442130237487938	0.20500863547862574	0.16935922829878405	0.31809500808683794	0.25128950777258524	0.0	0.27312135284631445
MOR_k	0.26699658435400575	0.6327938800998718	0.784522222969229	0.4263671332933175	0.1832464559383628	0.35822344697850905	0.23329007096230184	0.21411498009801977	0.27312135284631445	0.0
