	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	0.6165221305261802	0.47000120450365934	0.19983179362785983	0.21255508286464167	0.2617699782611318	0.20805917898143292	0.24375601102729597	0.1477167128985098	0.2769111764950356
LEB_d	0.6165221305261802	0.0	0.18815885622083936	0.7828513176221433	0.4434191839272973	0.410976722334584	0.6591928988192228	0.6257987157816673	0.5264536665011288	0.861432875222923
LEB_k	0.47000120450365934	0.18815885622083936	0.0	0.6429870618549995	0.28958224990343967	0.2824264157053913	0.5329680044887232	0.4989302006335543	0.3971445313154571	0.7103145763727663
TUR_d	0.19983179362785983	0.7828513176221433	0.6429870618549995	0.0	0.3732727754768678	0.41910769075704213	0.19540490744365893	0.2868364276956945	0.28040612652124886	0.17373351645759477
TUR_k	0.21255508286464167	0.4434191839272973	0.28958224990343967	0.3732727754768678	0.0	0.18176714126199314	0.303436492906584	0.3135023173814462	0.17793254561989552	0.4336585857514885
UZB_d	0.2617699782611318	0.410976722334584	0.2824264157053913	0.41910769075704213	0.18176714126199314	0.0	0.3102090302250128	0.24970281828636431	0.15078532366638744	0.5024164797259596
UZB_k	0.20805917898143292	0.6591928988192228	0.5329680044887232	0.19540490744365893	0.303436492906584	0.3102090302250128	0.0	0.21223769884700674	0.18375445326328338	0.2815365938718033
IND_d	0.24375601102729597	0.6257987157816673	0.4989302006335543	0.2868364276956945	0.3135023173814462	0.24970281828636431	0.21223769884700674	0.0	0.18144759924011636	0.3976824056203527
MOR_d	0.1477167128985098	0.5264536665011288	0.3971445313154571	0.28040612652124886	0.17793254561989552	0.15078532366638744	0.18375445326328338	0.18144759924011636	0.0	0.36919075437352883
MOR_k	0.2769111764950356	0.861432875222923	0.7103145763727663	0.17373351645759477	0.4336585857514885	0.5024164797259596	0.2815365938718033	0.3976824056203527	0.36919075437352883	0.0
