	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	1.0764772594694643	0.7597424345065561	0.4017725523336703	0.5426084653417023	0.38961084016310726	0.6382707790006572	0.3799879458422452	0.5640155905842265	0.18229305925063216
LEB_d	1.0764772594694643	0.0	0.3834448816758599	0.744346673476431	0.6337686568510063	0.822504912283041	0.6817541193458686	1.2131991777554059	0.7950261214122132	0.9422051432192279
LEB_k	0.7597424345065561	0.3834448816758599	0.0	0.42706138769545576	0.2890927401134984	0.4909638299081616	0.4228179007287931	0.9149046225062746	0.5918132109337074	0.6294291394544741
TUR_d	0.4017725523336703	0.744346673476431	0.42706138769545576	0.0	0.22184012559213706	0.17724771705825357	0.3320429087342888	0.5177362739610677	0.35928735762034747	0.30875890490734864
TUR_k	0.5426084653417023	0.6337686568510063	0.2890927401134984	0.22184012559213706	0.0	0.2531495560500592	0.33041779292017603	0.6707606840303586	0.5020725546761109	0.40530527119333754
UZB_d	0.38961084016310726	0.822504912283041	0.4909638299081616	0.17724771705825357	0.2531495560500592	0.0	0.31190589311739075	0.4451372313532901	0.3936725837175739	0.3040760210321029
UZB_k	0.6382707790006572	0.6817541193458686	0.4228179007287931	0.3320429087342888	0.33041779292017603	0.31190589311739075	0.0	0.6603265911595654	0.45811313653845676	0.563124937877052
IND_d	0.3799879458422452	1.2131991777554059	0.9149046225062746	0.5177362739610677	0.6707606840303586	0.4451372313532901	0.6603265911595654	0.0	0.5480489056297192	0.434745946847379
MOR_d	0.5640155905842265	0.7950261214122132	0.5918132109337074	0.35928735762034747	0.5020725546761109	0.3936725837175739	0.45811313653845676	0.5480489056297192	0.0	0.5053310739592972
MOR_k	0.18229305925063216	0.9422051432192279	0.6294291394544741	0.30875890490734864	0.40530527119333754	0.3040760210321029	0.563124937877052	0.434745946847379	0.5053310739592972	0.0
