	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	0.18537011563364925	0.3069662909104427	0.23207469988747492	0.2939050964142803	0.25243118891590066	0.17734380782517556	0.6503951047705768	0.191276446323909	0.2973734586906738
LEB_d	0.18537011563364925	0.0	0.3535763029027717	0.21362519445388636	0.3467510074688992	0.11825880980081652	0.09648968072715704	0.5272552709786215	0.07969572335841754	0.3444820459054729
LEB_k	0.3069662909104427	0.3535763029027717	0.0	0.1774859118473399	0.02183371809515559	0.3615865876110791	0.27238645807547124	0.8645318081552672	0.3403043318717752	0.0496007194758465
TUR_d	0.23207469988747492	0.21362519445388636	0.1774859118473399	0.0	0.17882382433596605	0.2049807672515674	0.13401440168867967	0.7022860910717736	0.1906085775471151	0.17118471587376075
TUR_k	0.2939050964142803	0.3467510074688992	0.02183371809515559	0.17882382433596605	0.0	0.3612285736374229	0.26792558333721017	0.8612268714981206	0.33551560860183227	0.054193566208364095
UZB_d	0.25243118891590066	0.11825880980081652	0.3615865876110791	0.2049807672515674	0.3612285736374229	0.0	0.11267828636551497	0.5088633331019745	0.09713344931843704	0.3507432908607518
UZB_k	0.17734380782517556	0.09648968072715704	0.27238645807547124	0.13401440168867967	0.26792558333721017	0.11267828636551497	0.0	0.5954848294274605	0.09647998311419785	0.26376139087870537
IND_d	0.6503951047705768	0.5272552709786215	0.8645318081552672	0.7022860910717736	0.8612268714981206	0.5088633331019745	0.5954848294274605	0.0	0.5340910432864681	0.85167098864617
MOR_d	0.191276446323909	0.07969572335841754	0.3403043318717752	0.1906085775471151	0.33551560860183227	0.09713344931843704	0.09647998311419785	0.5340910432864681	0.0	0.3308454567732842
MOR_k	0.2973734586906738	0.3444820459054729	0.0496007194758465	0.17118471587376075	0.054193566208364095	0.3507432908607518	0.26376139087870537	0.85167098864617	0.3308454567732842	0.0
