	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	0.4431811184944623	0.6244900507116222	1.0281735978003337	1.0925085781788142	0.8907371162628842	1.1926614869579237	0.8142657859027715	0.8264684746064628	1.0850646817236684
LEB_d	0.4431811184944623	0.0	0.5635334882458947	1.1012426009497425	1.1920373947124887	1.0231017846419486	1.3461856949199866	0.844971330976653	0.8590069999312274	1.1370339155956495
LEB_k	0.6244900507116222	0.5635334882458947	0.0	0.7451209694781088	0.8545027302056423	0.714503057616684	1.0553461227942025	0.6012737519788014	0.5505919896286088	0.7509528631706108
TUR_d	1.0281735978003337	1.1012426009497425	0.7451209694781088	0.0	0.26089360782599474	0.29339896525942116	0.5225577957472151	0.5977195240778297	0.3542957475270712	0.24878502068285405
TUR_k	1.0925085781788142	1.1920373947124887	0.8545027302056423	0.26089360782599474	0.0	0.3113907056209647	0.35357740925240033	0.6966127751724369	0.45006863886707277	0.28796591955934686
UZB_d	0.8907371162628842	1.0231017846419486	0.714503057616684	0.29339896525942116	0.3113907056209647	0.0	0.42842037610351147	0.5951728970100546	0.40513535559759045	0.42573006050330847
UZB_k	1.1926614869579237	1.3461856949199866	1.0553461227942025	0.5225577957472151	0.35357740925240033	0.42842037610351147	0.0	0.9233508270497152	0.6726526576572953	0.5884856148765674
IND_d	0.8142657859027715	0.844971330976653	0.6012737519788014	0.5977195240778297	0.6966127751724369	0.5951728970100546	0.9233508270497152	0.0	0.5552394841986812	0.5834443482562686
MOR_d	0.8264684746064628	0.8590069999312274	0.5505919896286088	0.3542957475270712	0.45006863886707277	0.40513535559759045	0.6726526576572953	0.5552394841986812	0.0	0.38049496304958724
MOR_k	1.0850646817236684	1.1370339155956495	0.7509528631706108	0.24878502068285405	0.28796591955934686	0.42573006050330847	0.5884856148765674	0.5834443482562686	0.38049496304958724	0.0
