	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	0.2943157623972899	0.6262588628096178	0.535803337358013	0.6731765604938842	0.607977656647026	0.492325111148575	0.8709903226611396	0.6988228288547851	0.7938635212684783
LEB_d	0.2943157623972899	0.0	0.5075251241780693	0.4616126616398025	0.5988649020674192	0.5843567004691346	0.4859688484056982	0.8168717300635474	0.5380272655620313	0.7175357111257267
LEB_k	0.6262588628096178	0.5075251241780693	0.0	0.3007728347374406	0.2084805210428402	0.8477477408104901	0.7013138123793389	1.1733041671616156	0.45639253542375513	0.32790175297232277
TUR_d	0.535803337358013	0.4616126616398025	0.3007728347374406	0.0	0.30316986366947246	0.6577867857124625	0.5054320443936194	0.9902593600364746	0.32969928013641686	0.3512766709036451
TUR_k	0.6731765604938842	0.5988649020674192	0.2084805210428402	0.30316986366947246	0.0	0.8690670225279749	0.6976472822075176	1.2311692432081658	0.49636746582848995	0.20600004424763377
UZB_d	0.607977656647026	0.5843567004691346	0.8477477408104901	0.6577867857124625	0.8690670225279749	0.0	0.2300481270830531	0.454038866191789	0.6346078973753081	0.9523680400697935
UZB_k	0.492325111148575	0.4859688484056982	0.7013138123793389	0.5054320443936194	0.6976472822075176	0.2300481270830531	0.0	0.6397008556299402	0.5696080056183662	0.7887959207875391
IND_d	0.8709903226611396	0.8168717300635474	1.1733041671616156	0.9902593600364746	1.2311692432081658	0.454038866191789	0.6397008556299402	0.0	0.8740039811568154	1.2931748027058043
MOR_d	0.6988228288547851	0.5380272655620313	0.45639253542375513	0.32969928013641686	0.49636746582848995	0.6346078973753081	0.5696080056183662	0.8740039811568154	0.0	0.5045358986371414
MOR_k	0.7938635212684783	0.7175357111257267	0.32790175297232277	0.3512766709036451	0.20600004424763377	0.9523680400697935	0.7887959207875391	1.2931748027058043	0.5045358986371414	0.0
