	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	0.49247214055138694	0.563938229208559	0.5941601513597237	0.6250163945373178	0.7153191114092999	0.6521215943044484	0.7066002410666451	0.6362941678507003	0.6000884013472821
LEB_d	0.49247214055138694	0.0	0.14682301279285606	0.2755374864177222	0.2517348484861053	0.4463562207312954	0.27273458834160624	0.5810438002029304	0.32259706550142514	0.30340290010950216
LEB_k	0.563938229208559	0.14682301279285606	0.0	0.25739904284054993	0.178247933856928	0.36766064914595886	0.22418425282389018	0.49796078720485937	0.2133500637843147	0.20592762666709666
TUR_d	0.5941601513597237	0.2755374864177222	0.25739904284054993	0.0	0.14604783038697233	0.3969185226474879	0.14667486082833697	0.5901228992405876	0.3142233788055321	0.26255606048623326
TUR_k	0.6250163945373178	0.2517348484861053	0.178247933856928	0.14604783038697233	0.0	0.38252810007408533	0.13963967726962118	0.5402005725263563	0.22741900299704124	0.1864708574892464
UZB_d	0.7153191114092999	0.4463562207312954	0.36766064914595886	0.3969185226474879	0.38252810007408533	0.0	0.3347398283745362	0.4256644134956569	0.29560241090431344	0.3312230579797223
UZB_k	0.6521215943044484	0.27273458834160624	0.22418425282389018	0.14667486082833697	0.13963967726962118	0.3347398283745362	0.0	0.5957919989286548	0.29292020934543284	0.26197044653961615
IND_d	0.7066002410666451	0.5810438002029304	0.49796078720485937	0.5901228992405876	0.5402005725263563	0.4256644134956569	0.5957919989286548	0.0	0.3330187191621699	0.38193731039915096
MOR_d	0.6362941678507003	0.32259706550142514	0.2133500637843147	0.3142233788055321	0.22741900299704124	0.29560241090431344	0.29292020934543284	0.3330187191621699	0.0	0.11639058686275598
MOR_k	0.6000884013472821	0.30340290010950216	0.20592762666709666	0.26255606048623326	0.1864708574892464	0.3312230579797223	0.26197044653961615	0.38193731039915096	0.11639058686275598	0.0
