	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	0.5331539546392348	0.4981318353064882	1.0276310393562882	1.139031888429449	1.6428939781955167	1.5006175009832539	1.7704236496447792	0.9331601123841935	0.44570304805685684
LEB_d	0.5331539546392348	0.0	0.18439441157511155	1.3654904433552921	1.4650021871484449	1.962116139328687	1.8011195701999112	2.0936647071530157	1.2600231907205541	0.7315500961927399
LEB_k	0.4981318353064882	0.18439441157511155	0.0	1.3740576271198517	1.4821608269402082	1.9745824595286572	1.8167013373956578	2.104701821827742	1.2571046504174628	0.7158133664012682
TUR_d	1.0276310393562882	1.3654904433552921	1.3740576271198517	0.0	0.23858684958455026	0.6939026841534351	0.5725523413937526	0.8061531772234716	0.38152968770496876	0.7803945295001391
TUR_k	1.139031888429449	1.4650021871484449	1.4821608269402082	0.23858684958455026	0.0	0.5443659713517798	0.40531800682097274	0.6651222750950835	0.42312615133980597	0.8531616459217476
UZB_d	1.6428939781955167	1.962116139328687	1.9745824595286572	0.6939026841534351	0.5443659713517798	0.0	0.213247648954628	0.17761589942529737	0.7849873334418083	1.316391583132454
UZB_k	1.5006175009832539	1.8011195701999112	1.8167013373956578	0.5725523413937526	0.40531800682097274	0.213247648954628	0.0	0.3234812617917104	0.6625295068905397	1.1702813540081634
IND_d	1.7704236496447792	2.0936647071530157	2.104701821827742	0.8061531772234716	0.6651222750950835	0.17761589942529737	0.3234812617917104	0.0	0.9208991905861428	1.4483675272899295
MOR_d	0.9331601123841935	1.2600231907205541	1.2571046504174628	0.38152968770496876	0.42312615133980597	0.7849873334418083	0.6625295068905397	0.9208991905861428	0.0	0.5902812989290035
MOR_k	0.44570304805685684	0.7315500961927399	0.7158133664012682	0.7803945295001391	0.8531616459217476	1.316391583132454	1.1702813540081634	1.4483675272899295	0.5902812989290035	0.0
