	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	0.2529634978952443	0.3035324881311739	0.31340748695088777	0.34680639164130656	0.19826267222582486	0.37590752231621977	0.25473960670285195	0.2040633059252252	0.3453511324257087
LEB_d	0.2529634978952443	0.0	0.17501777457011444	0.2354472585080444	0.296380851597221	0.1894985902290371	0.25196370832432446	0.2677508761654697	0.1159684133872838	0.310343093338431
LEB_k	0.3035324881311739	0.17501777457011444	0.0	0.13170287155228932	0.2742734356195446	0.18799466745929566	0.17319546035983896	0.416514826394271	0.21830824381004232	0.3305445386814882
TUR_d	0.31340748695088777	0.2354472585080444	0.13170287155228932	0.0	0.1945308007793492	0.22232411186916592	0.11138681366276248	0.4555177708243405	0.22243332398741186	0.25752257346492574
TUR_k	0.34680639164130656	0.296380851597221	0.2742734356195446	0.1945308007793492	0.0	0.3033019902239212	0.22811560714563095	0.47632777339212773	0.2307798594659597	0.09195179819164262
UZB_d	0.19826267222582486	0.1894985902290371	0.18799466745929566	0.22232411186916592	0.3033019902239212	0.0	0.250340902391778	0.32181951601829706	0.21099696372370932	0.3430944511888917
UZB_k	0.37590752231621977	0.25196370832432446	0.17319546035983896	0.11138681366276248	0.22811560714563095	0.250340902391778	0.0	0.48028859715281336	0.26374963991497136	0.29091254593148025
IND_d	0.25473960670285195	0.2677508761654697	0.416514826394271	0.4555177708243405	0.47632777339212773	0.32181951601829706	0.48028859715281336	0.0	0.2660162676245617	0.45223359105094824
MOR_d	0.2040633059252252	0.1159684133872838	0.21830824381004232	0.22243332398741186	0.2307798594659597	0.21099696372370932	0.26374963991497136	0.2660162676245617	0.0	0.2223646406200717
MOR_k	0.3453511324257087	0.310343093338431	0.3305445386814882	0.25752257346492574	0.09195179819164262	0.3430944511888917	0.29091254593148025	0.45223359105094824	0.2223646406200717	0.0
