	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	0.49588557976831393	0.5774776045092554	0.6933385431588454	0.795821811014814	0.7765224787551538	0.8481122161667576	0.5086666010478625	0.6522701407770012	0.7711987514174299
LEB_d	0.49588557976831393	0.0	0.2054601838489425	0.2752745847471549	0.3609197817737958	0.37019538509336714	0.3889425041115606	0.3001990201857882	0.26370967326622885	0.3598729297568457
LEB_k	0.5774776045092554	0.2054601838489425	0.0	0.1906414489049391	0.23333737157783077	0.4291676377473843	0.3696307067820161	0.45022123052454543	0.28709111061631487	0.22266750132732155
TUR_d	0.6933385431588454	0.2752745847471549	0.1906414489049391	0.0	0.1694470823031467	0.3566139528235545	0.3104672692232229	0.47483634001431335	0.17617079193932422	0.13935740788929926
TUR_k	0.795821811014814	0.3609197817737958	0.23333737157783077	0.1694470823031467	0.0	0.37394393211179244	0.25424697405464886	0.551658632410842	0.3122689761006843	0.10900135567073901
UZB_d	0.7765224787551538	0.37019538509336714	0.4291676377473843	0.3566139528235545	0.37394393211179244	0.0	0.2807391970790996	0.3374255073349517	0.30199318613816944	0.4111327696623931
UZB_k	0.8481122161667576	0.3889425041115606	0.3696307067820161	0.3104672692232229	0.25424697405464886	0.2807391970790996	0.0	0.5239571706870287	0.32289741638185077	0.3435312395770046
IND_d	0.5086666010478625	0.3001990201857882	0.45022123052454543	0.47483634001431335	0.551658632410842	0.3374255073349517	0.5239571706870287	0.0	0.4014964674758169	0.5544169520165194
MOR_d	0.6522701407770012	0.26370967326622885	0.28709111061631487	0.17617079193932422	0.3122689761006843	0.30199318613816944	0.32289741638185077	0.4014964674758169	0.0	0.3064090567774221
MOR_k	0.7711987514174299	0.3598729297568457	0.22266750132732155	0.13935740788929926	0.10900135567073901	0.4111327696623931	0.3435312395770046	0.5544169520165194	0.3064090567774221	0.0
