	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	0.6646343776127435	0.5522695690317972	0.5154014392017628	0.44273359915041394	0.648058937417257	0.6280164727296814	0.7295438330485505	0.5534480872571829	0.7121407042029438
LEB_d	0.6646343776127435	0.0	0.4249407137826545	0.28170452751806274	0.26805944324401854	0.7745077748792566	0.6952465262692369	0.8836321126295165	0.2994250794846217	0.3910298121171305
LEB_k	0.5522695690317972	0.4249407137826545	0.0	0.3870488244983472	0.3440902639153064	0.8396461474930245	0.789030779711338	0.9537514060537376	0.28773099342973496	0.41806307635433043
TUR_d	0.5154014392017628	0.28170452751806274	0.3870488244983472	0.0	0.1975362165487091	0.807883393728633	0.7403440189142083	0.9131960519975416	0.3275619221434431	0.3194920334867714
TUR_k	0.44273359915041394	0.26805944324401854	0.3440902639153064	0.1975362165487091	0.0	0.660663825750982	0.5928444291778774	0.7747928598639344	0.21069502153765537	0.3819376112784802
UZB_d	0.648058937417257	0.7745077748792566	0.8396461474930245	0.807883393728633	0.660663825750982	0.0	0.13854354279030306	0.1520499070663493	0.6855635154254802	1.0076458110948994
UZB_k	0.6280164727296814	0.6952465262692369	0.789030779711338	0.7403440189142083	0.5928444291778774	0.13854354279030306	0.0	0.23212183066313025	0.6285964990218512	0.941747458471122
IND_d	0.7295438330485505	0.8836321126295165	0.9537514060537376	0.9131960519975416	0.7747928598639344	0.1520499070663493	0.23212183066313025	0.0	0.8156324058497276	1.130568436413449
MOR_d	0.5534480872571829	0.2994250794846217	0.28773099342973496	0.3275619221434431	0.21069502153765537	0.6855635154254802	0.6285964990218512	0.8156324058497276	0.0	0.3643020379673754
MOR_k	0.7121407042029438	0.3910298121171305	0.41806307635433043	0.3194920334867714	0.3819376112784802	1.0076458110948994	0.941747458471122	1.130568436413449	0.3643020379673754	0.0
