	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	0.33570394781202884	0.5597268772430726	0.46561502567283247	0.519746429402319	0.6763592536827877	0.38132536788766497	0.97668778378163	0.536543723593172	0.5886644740623594
LEB_d	0.33570394781202884	0.0	0.49799102111647425	0.3205386284460624	0.49590561603306865	0.4937945592762982	0.2515129679865897	0.787825439032427	0.3693905356167194	0.5932312829899665
LEB_k	0.5597268772430726	0.49799102111647425	0.0	0.3986566675495992	0.16482762734275547	0.9140962543912895	0.5806859712118693	1.2262506116349556	0.4106060938025107	0.3864745361688923
TUR_d	0.46561502567283247	0.3205386284460624	0.3986566675495992	0.0	0.3742551159902426	0.5917198818375075	0.3344335122127299	0.9018884185393871	0.18624052622922174	0.453427756490607
TUR_k	0.519746429402319	0.49590561603306865	0.16482762734275547	0.3742551159902426	0.0	0.9134711395622612	0.5778851468918446	1.2242481618576724	0.3678316469778292	0.2709880364937296
UZB_d	0.6763592536827877	0.4937945592762982	0.9140962543912895	0.5917198818375075	0.9134711395622612	0.0	0.4197948157609443	0.37640824275347623	0.6510327396828807	0.980348692830759
UZB_k	0.38132536788766497	0.2515129679865897	0.5806859712118693	0.3344335122127299	0.5778851468918446	0.4197948157609443	0.0	0.7550054462693823	0.43720603847015205	0.6879551870289984
IND_d	0.97668778378163	0.787825439032427	1.2262506116349556	0.9018884185393871	1.2242481618576724	0.37640824275347623	0.7550054462693823	0.0	0.9378601080139111	1.2699657265635318
MOR_d	0.536543723593172	0.3693905356167194	0.4106060938025107	0.18624052622922174	0.3678316469778292	0.6510327396828807	0.43720603847015205	0.9378601080139111	0.0	0.3940572965660451
MOR_k	0.5886644740623594	0.5932312829899665	0.3864745361688923	0.453427756490607	0.2709880364937296	0.980348692830759	0.6879551870289984	1.2699657265635318	0.3940572965660451	0.0
