	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	0.7680092408329425	0.971834628031371	2.02531503571792	2.166024753740704	1.212364345186157	2.2139590108337535	0.8237811517912612	1.1030046120031574	1.553002723336598
LEB_d	0.7680092408329425	0.0	0.2904523206881227	1.321302175516001	1.4570619123846056	0.509523483170495	1.510885245861097	0.2619486463104463	0.41718107394205434	0.8472834950621783
LEB_k	0.971834628031371	0.2904523206881227	0.0	1.1097231344287346	1.2503819988786447	0.3651855536714572	1.3057652563481301	0.3861946837829908	0.2981467431553834	0.6428882374222912
TUR_d	2.02531503571792	1.321302175516001	1.1097231344287346	0.0	0.1619377314794975	0.8476417619610667	0.2334910508651319	1.2745655902854525	0.9727002405583515	0.5189337437913633
TUR_k	2.166024753740704	1.4570619123846056	1.2503819988786447	0.1619377314794975	0.0	0.9800293160914503	0.14070745142211108	1.4087940156230654	1.105741233433569	0.6501130114741882
UZB_d	1.212364345186157	0.509523483170495	0.3651855536714572	0.8476417619610667	0.9800293160914503	0.0	1.03051171991256	0.44975636075379694	0.27209941265239607	0.40854160834520625
UZB_k	2.2139590108337535	1.510885245861097	1.3057652563481301	0.2334910508651319	0.14070745142211108	1.03051171991256	0.0	1.450268601835659	1.1598485880606597	0.70512369562062
IND_d	0.8237811517912612	0.2619486463104463	0.3861946837829908	1.2745655902854525	1.4087940156230654	0.44975636075379694	1.450268601835659	0.0	0.4304292776105295	0.828110992175038
MOR_d	1.1030046120031574	0.41718107394205434	0.2981467431553834	0.9727002405583515	1.105741233433569	0.27209941265239607	1.1598485880606597	0.4304292776105295	0.0	0.5014654840425556
MOR_k	1.553002723336598	0.8472834950621783	0.6428882374222912	0.5189337437913633	0.6501130114741882	0.40854160834520625	0.70512369562062	0.828110992175038	0.5014654840425556	0.0
