	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	1.4759522501083575	1.3257665214805838	0.8540304643281623	0.9419995437457387	0.34172064225750054	0.6100936141690517	0.6120937443124101	0.4409506232125805	0.4335407331090771
LEB_d	1.4759522501083575	0.0	0.39597192254410396	0.7072820224786477	0.7250686064741182	1.2165638174647198	0.9775687157715844	1.0252645811300332	1.2341326988497465	1.2337917439627573
LEB_k	1.3257665214805838	0.39597192254410396	0.0	0.500915565780452	0.45155457155541023	1.0686458124353135	0.8568272142135257	0.8413440149845159	1.0461601791524267	1.0082688181248387
TUR_d	0.8540304643281623	0.7072820224786477	0.500915565780452	0.0	0.21066321661970816	0.609408628759787	0.4434153537396778	0.3759151578240346	0.6095681156168414	0.5751996883853236
TUR_k	0.9419995437457387	0.7250686064741182	0.45155457155541023	0.21066321661970816	0.0	0.6900982623952439	0.5387237212474767	0.5000702735259702	0.6466249411743789	0.5944162642593738
UZB_d	0.34172064225750054	1.2165638174647198	1.0686458124353135	0.609408628759787	0.6900982623952439	0.0	0.33092711483348874	0.4203323876413719	0.24985510462817545	0.36213090741213483
UZB_k	0.6100936141690517	0.9775687157715844	0.8568272142135257	0.4434153537396778	0.5387237212474767	0.33092711483348874	0.0	0.39455095492328895	0.3855193195220294	0.487643313446499
IND_d	0.6120937443124101	1.0252645811300332	0.8413440149845159	0.3759151578240346	0.5000702735259702	0.4203323876413719	0.39455095492328895	0.0	0.4891372349443798	0.444087744525351
MOR_d	0.4409506232125805	1.2341326988497465	1.0461601791524267	0.6095681156168414	0.6466249411743789	0.24985510462817545	0.3855193195220294	0.4891372349443798	0.0	0.31720691170717447
MOR_k	0.4335407331090771	1.2337917439627573	1.0082688181248387	0.5751996883853236	0.5944162642593738	0.36213090741213483	0.487643313446499	0.444087744525351	0.31720691170717447	0.0
