	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	1.4680171517347567	1.3944217010241484	1.4200510533391557	1.5069873006087324	0.6208326687347004	0.5813358049400144	0.4784327980336882	1.1535733592198403	2.0535387599461346
LEB_d	1.4680171517347567	0.0	0.27119338031374274	0.43848668775908906	0.4141790491160143	1.4072128087885016	1.2986545377553012	1.368851761943415	0.45766868718716003	0.6697911379336086
LEB_k	1.3944217010241484	0.27119338031374274	0.0	0.439700224697046	0.3930585318846426	1.3156425082425485	1.1934576872928329	1.2624385615237201	0.3531978478799948	0.7454485929410394
TUR_d	1.4200510533391557	0.43848668775908906	0.439700224697046	0.0	0.18610248581486952	1.1989642794150652	1.0985981026513554	1.205575731308291	0.37882834142750677	0.8367654098396506
TUR_k	1.5069873006087324	0.4141790491160143	0.3930585318846426	0.18610248581486952	0.0	1.2914182819891884	1.1921840873685718	1.2870093356086592	0.43958164069434497	0.7515483723470127
UZB_d	0.6208326687347004	1.4072128087885016	1.3156425082425485	1.1989642794150652	1.2914182819891884	0.0	0.19710880497430588	0.22227724133621152	1.0275163056516226	1.9489161373787283
UZB_k	0.5813358049400144	1.2986545377553012	1.1934576872928329	1.0985981026513554	1.1921840873685718	0.19710880497430588	0.0	0.21422915185812977	0.9155043085549126	1.8397072350203176
IND_d	0.4784327980336882	1.368851761943415	1.2624385615237201	1.205575731308291	1.2870093356086592	0.22227724133621152	0.21422915185812977	0.0	0.9919234861880387	1.9263037380707497
MOR_d	1.1535733592198403	0.45766868718716003	0.3531978478799948	0.37882834142750677	0.43958164069434497	1.0275163056516226	0.9155043085549126	0.9919234861880387	0.0	0.970273999304317
MOR_k	2.0535387599461346	0.6697911379336086	0.7454485929410394	0.8367654098396506	0.7515483723470127	1.9489161373787283	1.8397072350203176	1.9263037380707497	0.970273999304317	0.0
