	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	0.3507772701976705	0.532003880754362	0.9176545452538004	0.626272270989111	0.8192714562643647	0.727562640443309	0.3937883226737768	0.7911428239318934	1.7183795586029706
LEB_d	0.3507772701976705	0.0	0.3703994965880617	0.7305529638359626	0.41846338889077717	0.689209688417532	0.5681755726396404	0.2893191289210774	0.6494695194650165	1.597512051435847
LEB_k	0.532003880754362	0.3703994965880617	0.0	0.77726817561339	0.42996422083584895	0.7989751658634368	0.7040107784007998	0.38703483711042125	0.7617857711882182	1.6082980753579166
TUR_d	0.9176545452538004	0.7305529638359626	0.77726817561339	0.0	0.4091239306188621	0.3690992835471006	0.34799892170302593	0.5694043308836975	0.2516395762714745	0.9200726291570621
TUR_k	0.626272270989111	0.41846338889077717	0.42996422083584895	0.4091239306188621	0.0	0.43593837768379	0.3296930918602414	0.2959798262554554	0.37271077286238363	1.2419369386475778
UZB_d	0.8192714562643647	0.689209688417532	0.7989751658634368	0.3690992835471006	0.43593837768379	0.0	0.22047333308156403	0.5146405383596114	0.278973886519908	1.0102433381654705
UZB_k	0.727562640443309	0.5681755726396404	0.7040107784007998	0.34799892170302593	0.3296930918602414	0.22047333308156403	0.0	0.44073747834794386	0.23212108997066233	1.0992984576953606
IND_d	0.3937883226737768	0.2893191289210774	0.38703483711042125	0.5694043308836975	0.2959798262554554	0.5146405383596114	0.44073747834794386	0.0	0.484377505813491	1.3991737841287182
MOR_d	0.7911428239318934	0.6494695194650165	0.7617857711882182	0.2516395762714745	0.37271077286238363	0.278973886519908	0.23212108997066233	0.484377505813491	0.0	0.9876056161500751
MOR_k	1.7183795586029706	1.597512051435847	1.6082980753579166	0.9200726291570621	1.2419369386475778	1.0102433381654705	1.0992984576953606	1.3991737841287182	0.9876056161500751	0.0
