	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	0.5553378127841012	0.45436214421205523	0.3042969872041688	0.33664900911269313	0.41872098892029436	0.3243275199384744	0.3229180481083034	0.34980482070925567	0.34291675402898564
LEB_d	0.5553378127841012	0.0	0.1719045974973193	0.6091622553999071	0.37813472866980297	0.3581030214471514	0.499016046304057	0.47768642384370563	0.4879984493555731	0.7120503351213472
LEB_k	0.45436214421205523	0.1719045974973193	0.0	0.48185579629963965	0.26009869780524897	0.2433357802586821	0.35811536780732306	0.3502254835528308	0.3491701889757833	0.5778512244698074
TUR_d	0.3042969872041688	0.6091622553999071	0.48185579629963965	0.0	0.2446766019972546	0.3703000937475538	0.2087991396910231	0.2299229183319054	0.24667892884816478	0.15384800480353866
TUR_k	0.33664900911269313	0.37813472866980297	0.26009869780524897	0.2446766019972546	0.0	0.2109446098280715	0.1809766185353304	0.18929940687601612	0.19511124940325353	0.35444422152584965
UZB_d	0.41872098892029436	0.3581030214471514	0.2433357802586821	0.3703000937475538	0.2109446098280715	0.0	0.2038197106872802	0.17752872605211714	0.1746907057764528	0.45424620309984004
UZB_k	0.3243275199384744	0.499016046304057	0.35811536780732306	0.2087991396910231	0.1809766185353304	0.2038197106872802	0.0	0.08238783402465388	0.05768678668029915	0.26665593847305036
IND_d	0.3229180481083034	0.47768642384370563	0.3502254835528308	0.2299229183319054	0.18929940687601612	0.17752872605211714	0.08238783402465388	0.0	0.0836361414321206	0.2885978244140057
MOR_d	0.34980482070925567	0.4879984493555731	0.3491701889757833	0.24667892884816478	0.19511124940325353	0.1746907057764528	0.05768678668029915	0.0836361414321206	0.0	0.29899213980009615
MOR_k	0.34291675402898564	0.7120503351213472	0.5778512244698074	0.15384800480353866	0.35444422152584965	0.45424620309984004	0.26665593847305036	0.2885978244140057	0.29899213980009615	0.0
