	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	0.5192772045196281	0.36275771329643813	0.30952072503296685	0.2754993041065851	0.17934939820209891	0.20742221442476666	0.1035690824398663	0.17540846350183553	0.18266045396585212
LEB_d	0.5192772045196281	0.0	0.1750296755345322	0.24715859935514625	0.26041276612465997	0.4148482633435016	0.46461768141059295	0.4502419097202936	0.6482992815243724	0.6641866848164821
LEB_k	0.36275771329643813	0.1750296755345322	0.0	0.13596852655205938	0.12755070042975475	0.273944055995279	0.3415042858049618	0.295074211734764	0.48997724576711577	0.5036833600145106
TUR_d	0.30952072503296685	0.24715859935514625	0.13596852655205938	0.0	0.08848468380350547	0.23717027080063138	0.30927582039997037	0.24618609450460566	0.4395119211397022	0.4584292378211635
TUR_k	0.2754993041065851	0.26041276612465997	0.12755070042975475	0.08848468380350547	0.0	0.22314199879643404	0.24995027180695212	0.22436049206955827	0.3976548290682265	0.4133857043382756
UZB_d	0.17934939820209891	0.4148482633435016	0.273944055995279	0.23717027080063138	0.22314199879643404	0.0	0.25578302066205955	0.08462301794640086	0.3249602470016173	0.34306634462490093
UZB_k	0.20742221442476666	0.46461768141059295	0.3415042858049618	0.30927582039997037	0.24995027180695212	0.25578302066205955	0.0	0.22482690942280478	0.257364969667216	0.27540398652341314
IND_d	0.1035690824398663	0.4502419097202936	0.295074211734764	0.24618609450460566	0.22436049206955827	0.08462301794640086	0.22482690942280478	0.0	0.25151122722732794	0.26923373937566947
MOR_d	0.17540846350183553	0.6482992815243724	0.48997724576711577	0.4395119211397022	0.3976548290682265	0.3249602470016173	0.257364969667216	0.25151122722732794	0.0	0.06390753810667758
MOR_k	0.18266045396585212	0.6641866848164821	0.5036833600145106	0.4584292378211635	0.4133857043382756	0.34306634462490093	0.27540398652341314	0.26923373937566947	0.06390753810667758	0.0
