	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	0.495699397081587	0.7096466688126998	0.5995023662376765	0.8410509955682478	0.3928064340385216	0.5736901748598142	0.80447048721171	1.1149794625484981	1.0760600110202754
LEB_d	0.495699397081587	0.0	0.3415162672869886	0.40275591739794636	0.5669066842726274	0.3959671295935513	0.3645529373741432	0.6077115269833204	0.8881688153040497	0.861831326006094
LEB_k	0.7096466688126998	0.3415162672869886	0.0	0.38539301490388134	0.332191559398956	0.48070732800260313	0.35829613122422055	0.41357627312917355	0.6085133693119273	0.6005716905813516
TUR_d	0.5995023662376765	0.40275591739794636	0.38539301490388134	0.0	0.37614249063405336	0.2818426503759546	0.19433421607046095	0.5904287259988282	0.7119303453740702	0.6884566018768525
TUR_k	0.8410509955682478	0.5669066842726274	0.332191559398956	0.37614249063405336	0.0	0.5080224554649778	0.35381216944683835	0.4039719723673709	0.37108629139924354	0.34614808622121174
UZB_d	0.3928064340385216	0.3959671295935513	0.48070732800260313	0.2818426503759546	0.5080224554649778	0.0	0.2424589184733185	0.5637939727716668	0.7999253941936271	0.7603947833482431
UZB_k	0.5736901748598142	0.3645529373741432	0.35829613122422055	0.19433421607046095	0.35381216944683835	0.2424589184733185	0.0	0.5441408288027669	0.6917393387691202	0.6422535805873716
IND_d	0.80447048721171	0.6077115269833204	0.41357627312917355	0.5904287259988282	0.4039719723673709	0.5637939727716668	0.5441408288027669	0.0	0.44467566412572646	0.4729095320595364
MOR_d	1.1149794625484981	0.8881688153040497	0.6085133693119273	0.7119303453740702	0.37108629139924354	0.7999253941936271	0.6917393387691202	0.44467566412572646	0.0	0.1638771689582175
MOR_k	1.0760600110202754	0.861831326006094	0.6005716905813516	0.6884566018768525	0.34614808622121174	0.7603947833482431	0.6422535805873716	0.4729095320595364	0.1638771689582175	0.0
