	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	0.5233589697790554	0.43998321624494297	0.1959276748270399	0.22427967079280112	0.18302163335303476	0.20234596228570423	0.31313178570190847	0.09665655385795514	0.26933248881530814
LEB_d	0.5233589697790554	0.0	0.1614054545370892	0.6745169792650991	0.37430000850147466	0.4261967299750424	0.6273994149325655	0.6431645011228558	0.5092157937614239	0.7596217556886833
LEB_k	0.43998321624494297	0.1614054545370892	0.0	0.5903171881127672	0.2627541467949885	0.362830075600228	0.5524144155377819	0.5739017410420286	0.4393608384893946	0.6575944507541098
TUR_d	0.1959276748270399	0.6745169792650991	0.5903171881127672	0.0	0.3555947212546805	0.3230439421200774	0.12133894646000933	0.28223263951675254	0.19912216380680203	0.19323998383922447
TUR_k	0.22427967079280112	0.37430000850147466	0.2627541467949885	0.3555947212546805	0.0	0.2486819264881938	0.3493410812975217	0.42722162808030284	0.2519284343500254	0.40989810106233543
UZB_d	0.18302163335303476	0.4261967299750424	0.362830075600228	0.3230439421200774	0.2486819264881938	0.0	0.28875392818289497	0.28012889210786684	0.1337663935647681	0.4348517007524493
UZB_k	0.20234596228570423	0.6273994149325655	0.5524144155377819	0.12133894646000933	0.3493410812975217	0.28875392818289497	0.0	0.26099716532470346	0.17854233397528188	0.25451230133444
IND_d	0.31313178570190847	0.6431645011228558	0.5739017410420286	0.28223263951675254	0.42722162808030284	0.28012889210786684	0.26099716532470346	0.0	0.2401353005038493	0.43633514163253
MOR_d	0.09665655385795514	0.5092157937614239	0.4393608384893946	0.19912216380680203	0.2519284343500254	0.1337663935647681	0.17854233397528188	0.2401353005038493	0.0	0.3243515600614082
MOR_k	0.26933248881530814	0.7596217556886833	0.6575944507541098	0.19323998383922447	0.40989810106233543	0.4348517007524493	0.25451230133444	0.43633514163253	0.3243515600614082	0.0
