	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	2.0903850641324553	2.176254847420681	1.15812089738777	1.3211945894508816	0.8574067296375808	0.8599393822102224	0.8895519851492858	1.368047010641017	1.3036843994712286
LEB_d	2.0903850641324553	0.0	0.2950014615461692	0.9843589702065788	0.7802908659879586	1.7135110007704115	1.6999833794942159	1.8348528181303534	0.7911433470180522	0.8987875667389644
LEB_k	2.176254847420681	0.2950014615461692	0.0	1.0442593008651095	0.8803947932462038	1.8772749762426044	1.862469636127141	2.0060875655373147	0.8726919852964846	0.9122158758845944
TUR_d	1.15812089738777	0.9843589702065788	1.0442593008651095	0.0	0.2558619543978483	1.0675096505423374	1.0537247414654332	1.1999564862041545	0.3752249500753431	0.23079264058193702
TUR_k	1.3211945894508816	0.7802908659879586	0.8803947932462038	0.2558619543978483	0.0	1.0783810678729377	1.0649738911683266	1.2118745817008334	0.2660805257663563	0.307180501713623
UZB_d	0.8574067296375808	1.7135110007704115	1.8772749762426044	1.0675096505423374	1.0783810678729377	0.0	0.06690901956695261	0.17277976025386133	1.0850747655376352	1.2269346900301394
UZB_k	0.8599393822102224	1.6999833794942159	1.862469636127141	1.0537247414654332	1.0649738911683266	0.06690901956695261	0.0	0.18795445253488832	1.0700552368322522	1.2134225197787196
IND_d	0.8895519851492858	1.8348528181303534	2.0060875655373147	1.1999564862041545	1.2118745817008334	0.17277976025386133	0.18795445253488832	0.0	1.2173152255984854	1.3626892796953574
MOR_d	1.368047010641017	0.7911433470180522	0.8726919852964846	0.3752249500753431	0.2660805257663563	1.0850747655376352	1.0700552368322522	1.2173152255984854	0.0	0.39030156733119337
MOR_k	1.3036843994712286	0.8987875667389644	0.9122158758845944	0.23079264058193702	0.307180501713623	1.2269346900301394	1.2134225197787196	1.3626892796953574	0.39030156733119337	0.0
