	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	0.605629366929346	0.48265039791867953	0.20114218432657327	0.2475053944213558	0.25191455510033134	0.1817315597786952	0.23614177837753458	0.15982264628553217	0.2825697897078429
LEB_d	0.605629366929346	0.0	0.19058652509698742	0.7594405186304627	0.42860544903872794	0.41221951362638026	0.6579104630463929	0.6204397701476487	0.5378153537381916	0.8373291239360336
LEB_k	0.48265039791867953	0.19058652509698742	0.0	0.6251845739240528	0.2803991451819103	0.3221016499563663	0.5369171200642361	0.5153523865947336	0.40942351180663866	0.6919276239529614
TUR_d	0.20114218432657327	0.7594405186304627	0.6251845739240528	0.0	0.36225059449314817	0.4073453586110037	0.20315412806653577	0.288027760600257	0.2837434326678564	0.1675957308497855
TUR_k	0.2475053944213558	0.42860544903872794	0.2803991451819103	0.36225059449314817	0.0	0.22734202487358707	0.31492639154718655	0.34057217401594436	0.20603726228957392	0.42453874522511936
UZB_d	0.25191455510033134	0.41221951362638026	0.3221016499563663	0.4073453586110037	0.22734202487358707	0.0	0.28126134639618716	0.24090858899632228	0.15799522788483727	0.49373091257490265
UZB_k	0.1817315597786952	0.6579104630463929	0.5369171200642361	0.20315412806653577	0.31492639154718655	0.28126134639618716	0.0	0.18377388121193833	0.18410132386958838	0.2696376076541225
IND_d	0.23614177837753458	0.6204397701476487	0.5153523865947336	0.288027760600257	0.34057217401594436	0.24090858899632228	0.18377388121193833	0.0	0.18749230329856528	0.3966075357333145
MOR_d	0.15982264628553217	0.5378153537381916	0.40942351180663866	0.2837434326678564	0.20603726228957392	0.15799522788483727	0.18410132386958838	0.18749230329856528	0.0	0.3555957479992353
MOR_k	0.2825697897078429	0.8373291239360336	0.6919276239529614	0.1675957308497855	0.42453874522511936	0.49373091257490265	0.2696376076541225	0.3966075357333145	0.3555957479992353	0.0
