	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	1.0935535377294154	0.6225226303711129	0.6926504560242039	0.7227471876365329	0.6964664305360608	0.9757320222212253	0.30461925802514833	0.5059284906548192	0.6922985478400664
LEB_d	1.0935535377294154	0.0	0.6816532407589198	0.636425478174683	0.5391968360463105	0.6414729917380882	0.39142475965408097	1.0709509674461333	0.8266060945041462	0.6603424631567009
LEB_k	0.6225226303711129	0.6816532407589198	0.0	0.2524616841221375	0.25413343120997783	0.5799785288087295	0.6850713330204583	0.5310674519872634	0.27054770256128585	0.38068075809833674
TUR_d	0.6926504560242039	0.636425478174683	0.2524616841221375	0.0	0.26600265493686553	0.5857383947510625	0.6666695801817537	0.627674424454876	0.2936032340729227	0.45093601974685266
TUR_k	0.7227471876365329	0.5391968360463105	0.25413343120997783	0.26600265493686553	0.0	0.49264319665932704	0.5344678579489318	0.6170014511863139	0.34434148946358223	0.2961452573725052
UZB_d	0.6964664305360608	0.6414729917380882	0.5799785288087295	0.5857383947510625	0.49264319665932704	0.0	0.3870632354382152	0.6414332211928556	0.5865616880335803	0.48150619852185583
UZB_k	0.9757320222212253	0.39142475965408097	0.6850713330204583	0.6666695801817537	0.5344678579489318	0.3870632354382152	0.0	0.9247520154243524	0.7714862494378988	0.5634666190039945
IND_d	0.30461925802514833	1.0709509674461333	0.5310674519872634	0.627674424454876	0.6170014511863139	0.6414332211928556	0.9247520154243524	0.0	0.39978680489008794	0.535977586285405
MOR_d	0.5059284906548192	0.8266060945041462	0.27054770256128585	0.2936032340729227	0.34434148946358223	0.5865616880335803	0.7714862494378988	0.39978680489008794	0.0	0.4120755684589478
MOR_k	0.6922985478400664	0.6603424631567009	0.38068075809833674	0.45093601974685266	0.2961452573725052	0.48150619852185583	0.5634666190039945	0.535977586285405	0.4120755684589478	0.0
