	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	1.5156278632338969	1.3599919945804677	0.8749544183567779	0.9601993735763633	0.33733415386063337	0.6187610149151901	0.6210159827126245	0.453033699391588	0.44186042163892214
LEB_d	1.5156278632338969	0.0	0.40589956242591346	0.724281137767949	0.7406871170534547	1.2486151722011862	1.0021303300019342	1.0509175243237943	1.267031126475316	1.267575770606743
LEB_k	1.3599919945804677	0.40589956242591346	0.0	0.5097358322205906	0.45998611920376686	1.0971382470443742	0.8783817096269518	0.8617575702682986	1.0721603016588608	1.0357148087373462
TUR_d	0.8749544183567779	0.724281137767949	0.5097358322205906	0.0	0.20196321877312098	0.6233944397341126	0.452986392934757	0.38407367362775485	0.6227945101441554	0.587775109930677
TUR_k	0.9601993735763633	0.7406871170534547	0.45998611920376686	0.20196321877312098	0.0	0.7086069631752975	0.5526548960125267	0.5120219283057857	0.6532033831134799	0.6062780616174351
UZB_d	0.33733415386063337	1.2486151722011862	1.0971382470443742	0.6233944397341126	0.7086069631752975	0.0	0.3394235705117905	0.43063480600299514	0.23754939928469254	0.3685019601634325
UZB_k	0.6187610149151901	1.0021303300019342	0.8783817096269518	0.452986392934757	0.5526548960125267	0.3394235705117905	0.0	0.40514512964715377	0.3832160045256139	0.4969984019975409
IND_d	0.6210159827126245	1.0509175243237943	0.8617575702682986	0.38407367362775485	0.5120219283057857	0.43063480600299514	0.40514512964715377	0.0	0.4926813533552774	0.45094770730556855
MOR_d	0.453033699391588	1.267031126475316	1.0721603016588608	0.6227945101441554	0.6532033831134799	0.23754939928469254	0.3832160045256139	0.4926813533552774	0.0	0.3210159111345284
MOR_k	0.44186042163892214	1.267575770606743	1.0357148087373462	0.587775109930677	0.6062780616174351	0.3685019601634325	0.4969984019975409	0.45094770730556855	0.3210159111345284	0.0
