	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	0.7644228677605416	0.7354086526989361	0.7866814677631443	0.7538017892639742	0.5709438469738878	0.8176088998948307	0.47613561784406444	0.7011878523201728	0.6513947466217683
LEB_d	0.7644228677605416	0.0	0.2787911851268576	0.8336740023161586	0.7692715537352438	0.8641709934376898	0.8039833352391015	0.7096491628054186	0.9662160274179439	0.9317456718836947
LEB_k	0.7354086526989361	0.2787911851268576	0.0	0.6025234812747471	0.5388938398670168	0.6988597855816913	0.5666385768064993	0.7052058514575398	0.7612345652004043	0.7505923816781681
TUR_d	0.7866814677631443	0.8336740023161586	0.6025234812747471	0.0	0.0705694062746179	0.33779248725203287	0.07327756292178128	0.791812661872982	0.27684841218165096	0.3190526687170669
TUR_k	0.7538017892639742	0.7692715537352438	0.5388938398670168	0.0705694062746179	0.0	0.345365834740675	0.0854288446898322	0.7630860336983208	0.3148352713536225	0.33059723964878657
UZB_d	0.5709438469738878	0.8641709934376898	0.6988597855816913	0.33779248725203287	0.345365834740675	0.0	0.39053060778804777	0.5528551771763964	0.18161104694097588	0.2713745334219607
UZB_k	0.8176088998948307	0.8039833352391015	0.5666385768064993	0.07327756292178128	0.0854288446898322	0.39053060778804777	0.0	0.808307114257868	0.33508132973392396	0.3822953941453166
IND_d	0.47613561784406444	0.7096491628054186	0.7052058514575398	0.791812661872982	0.7630860336983208	0.5528551771763964	0.808307114257868	0.0	0.7006515312586785	0.7651905392788685
MOR_d	0.7011878523201728	0.9662160274179439	0.7612345652004043	0.27684841218165096	0.3148352713536225	0.18161104694097588	0.33508132973392396	0.7006515312586785	0.0	0.27593161452152315
MOR_k	0.6513947466217683	0.9317456718836947	0.7505923816781681	0.3190526687170669	0.33059723964878657	0.2713745334219607	0.3822953941453166	0.7651905392788685	0.27593161452152315	0.0
