	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	1.2938329065504197	1.327369040111884	0.594131268111782	0.7331546846337335	1.2790622233318791	1.2936633324365416	1.3577012979870637	1.054234584777329	0.7912593992607235
LEB_d	1.2938329065504197	0.0	0.49616768256198424	0.8685205233614907	0.5967208505030153	1.0842762208842855	1.0590482851296912	1.2069851754878864	0.3586985145627847	0.8904105790091457
LEB_k	1.327369040111884	0.49616768256198424	0.0	0.8003124762868036	0.6886939538270431	1.454631647403308	1.430341280147625	1.5892783568771336	0.5042261142385996	0.7084685863339582
TUR_d	0.594131268111782	0.8685205233614907	0.8003124762868036	0.0	0.33536995783564494	1.2449946429323044	1.2357633944595823	1.3642718142593622	0.6076511184451163	0.3006465728856088
TUR_k	0.7331546846337335	0.5967208505030153	0.6886939538270431	0.33536995783564494	0.0	1.0123876981567226	1.0000029949049352	1.1389216858426203	0.3571365150037792	0.4620926164986664
UZB_d	1.2790622233318791	1.0842762208842855	1.454631647403308	1.2449946429323044	1.0123876981567226	0.0	0.09775470077907429	0.17823071899041085	1.0212351557772226	1.3999854307308033
UZB_k	1.2936633324365416	1.0590482851296912	1.430341280147625	1.2357633944595823	1.0000029949049352	0.09775470077907429	0.0	0.2062128251120874	0.9934116311125564	1.3862031986806378
IND_d	1.3577012979870637	1.2069851754878864	1.5892783568771336	1.3642718142593622	1.1389216858426203	0.17823071899041085	0.2062128251120874	0.0	1.1587318047928161	1.5338585000076579
MOR_d	1.054234584777329	0.3586985145627847	0.5042261142385996	0.6076511184451163	0.3571365150037792	1.0212351557772226	0.9934116311125564	1.1587318047928161	0.0	0.6239922459512731
MOR_k	0.7912593992607235	0.8904105790091457	0.7084685863339582	0.3006465728856088	0.4620926164986664	1.3999854307308033	1.3862031986806378	1.5338585000076579	0.6239922459512731	0.0
