	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	1.0732434907363193	0.8269625450175562	0.755419772322465	0.83383268134047	0.9324571329396888	1.0975354808124425	0.22338110775767972	0.45041449959899704	0.6193228563628613
LEB_d	1.0732434907363193	0.0	0.5982285925841669	0.493554726022502	0.5025291505973918	0.35504134771058726	0.21076217046175522	0.9682893605175549	1.3026664360860833	0.682766274095147
LEB_k	0.8269625450175562	0.5982285925841669	0.0	0.2645646793908741	0.2183367614569673	0.423291388425687	0.6438504464565249	0.7624723857281037	1.026464005575347	0.4874511411014604
TUR_d	0.755419772322465	0.493554726022502	0.2645646793908741	0.0	0.17414238250026845	0.3515582755061379	0.5154532708500508	0.6609382799018161	0.9286011355681779	0.296973282097155
TUR_k	0.83383268134047	0.5025291505973918	0.2183367614569673	0.17414238250026845	0.0	0.32826325212474067	0.523393394966905	0.7573980799734307	1.0240225343340237	0.40319665875260424
UZB_d	0.9324571329396888	0.35504134771058726	0.423291388425687	0.3515582755061379	0.32826325212474067	0.0	0.30108264602850526	0.8263905279805241	1.1910936334456452	0.5763041533907292
UZB_k	1.0975354808124425	0.21076217046175522	0.6438504464565249	0.5154532708500508	0.523393394966905	0.30108264602850526	0.0	0.9770515708415344	1.3276880874310284	0.7001674749370358
IND_d	0.22338110775767972	0.9682893605175549	0.7624723857281037	0.6609382799018161	0.7573980799734307	0.8263905279805241	0.9770515708415344	0.0	0.4837628551451235	0.5192573220541085
MOR_d	0.45041449959899704	1.3026664360860833	1.026464005575347	0.9286011355681779	1.0240225343340237	1.1910936334456452	1.3276880874310284	0.4837628551451235	0.0	0.7128836901634583
MOR_k	0.6193228563628613	0.682766274095147	0.4874511411014604	0.296973282097155	0.40319665875260424	0.5763041533907292	0.7001674749370358	0.5192573220541085	0.7128836901634583	0.0
