	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	0.8943179401763801	1.208488021328008	1.233627461598475	1.1434491004784755	1.3796740990463126	1.0260048948724896	1.1651561746380963	1.2609502277361315	1.419157327458347
LEB_d	0.8943179401763801	0.0	0.5394862991684394	0.7077706840341315	0.5259650126762485	1.2551483681594287	0.814322556077581	0.7846202944769529	0.8781672240039756	0.9161241724095679
LEB_k	1.208488021328008	0.5394862991684394	0.0	0.8039499760879483	0.5629072425671608	1.5650568180999915	1.1182017837755105	1.0020028297188606	1.1363642158891176	0.9444069841674998
TUR_d	1.233627461598475	0.7077706840341315	0.8039499760879483	0.0	0.2827246456258097	0.8685281535491772	0.5509281538552823	0.4945147310423993	0.5072593652115284	0.4072617324809962
TUR_k	1.1434491004784755	0.5259650126762485	0.5629072425671608	0.2827246456258097	0.0	1.0517460574658268	0.6502024118819367	0.5746874499482657	0.6479234206465532	0.5210735948775838
UZB_d	1.3796740990463126	1.2551483681594287	1.5650568180999915	0.8685281535491772	1.0517460574658268	0.0	0.5503324950951264	0.7312560882227674	0.5858573841188535	0.9790710899876678
UZB_k	1.0260048948724896	0.814322556077581	1.1182017837755105	0.5509281538552823	0.6502024118819367	0.5503324950951264	0.0	0.5909380615692162	0.4807693065451355	0.7858189139847575
IND_d	1.1651561746380963	0.7846202944769529	1.0020028297188606	0.4945147310423993	0.5746874499482657	0.7312560882227674	0.5909380615692162	0.0	0.4278734559637356	0.5273222317366378
MOR_d	1.2609502277361315	0.8781672240039756	1.1363642158891176	0.5072593652115284	0.6479234206465532	0.5858573841188535	0.4807693065451355	0.4278734559637356	0.0	0.5658237194516087
MOR_k	1.419157327458347	0.9161241724095679	0.9444069841674998	0.4072617324809962	0.5210735948775838	0.9790710899876678	0.7858189139847575	0.5273222317366378	0.5658237194516087	0.0
