	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	0.2111672215524725	0.531843156539249	1.0551920860776083	0.664617045731607	0.9439040958897668	0.8104827162401841	0.44349438176677364	0.9276619906435064	2.144514912124291
LEB_d	0.2111672215524725	0.0	0.46392844040408626	0.9089340499258803	0.5258159262489058	0.819535397499063	0.6919475232284159	0.3178694064444771	0.8066095058925848	2.0202832965890964
LEB_k	0.531843156539249	0.46392844040408626	0.0	0.9738388472864925	0.5400919036411904	0.9458515152281478	0.8578300955193465	0.4426744991647181	0.9517040206260077	2.0352623386232387
TUR_d	1.0551920860776083	0.9089340499258803	0.9738388472864925	0.0	0.501976742394548	0.27719369160714924	0.3603728912579031	0.6652016340019161	0.2867781566051818	1.1602965100601146
TUR_k	0.664617045731607	0.5258159262489058	0.5400919036411904	0.501976742394548	0.0	0.44658993397783336	0.36719048588095504	0.2996358046328547	0.4502731378138078	1.5686659216999705
UZB_d	0.9439040958897668	0.819535397499063	0.9458515152281478	0.27719369160714924	0.44658993397783336	0.0	0.19526458814670078	0.58661022018689	0.16881078877139555	1.2325140884833914
UZB_k	0.8104827162401841	0.6919475232284159	0.8578300955193465	0.3603728912579031	0.36719048588095504	0.19526458814670078	0.0	0.4961524503974928	0.2062625376419813	1.370237198248439
IND_d	0.44349438176677364	0.3178694064444771	0.4426744991647181	0.6652016340019161	0.2996358046328547	0.58661022018689	0.4961524503974928	0.0	0.5839517325849469	1.764824729351894
MOR_d	0.9276619906435064	0.8066095058925848	0.9517040206260077	0.2867781566051818	0.4502731378138078	0.16881078877139555	0.2062625376419813	0.5839517325849469	0.0	1.2483310310197844
MOR_k	2.144514912124291	2.0202832965890964	2.0352623386232387	1.1602965100601146	1.5686659216999705	1.2325140884833914	1.370237198248439	1.764824729351894	1.2483310310197844	0.0
