	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	1.0401265705743474	1.319246561319479	0.666479428018012	1.0568581077378698	0.6824743464804112	0.7284660486042863	0.5536324401475005	0.875073878624824	1.1296488434472207
LEB_d	1.0401265705743474	0.0	0.7103442026851877	0.6664563348183175	0.6256478769991165	1.1091747018929448	1.0872688471024623	1.080720768816464	0.5824106212160512	0.9196491492286025
LEB_k	1.319246561319479	0.7103442026851877	0.0	0.7053430342001425	0.315248609621318	1.0088527132000529	0.9396011341613272	1.0660939451012987	0.5517347784127513	0.4974935578479716
TUR_d	0.666479428018012	0.6664563348183175	0.7053430342001425	0.0	0.44909604027110644	0.49062177404923896	0.48488670312068394	0.49709583018560854	0.35073376654712246	0.5801583730201542
TUR_k	1.0568581077378698	0.6256478769991165	0.315248609621318	0.44909604027110644	0.0	0.7554486625099213	0.6952488842100338	0.8049405346020899	0.33261806282390316	0.37517219836866256
UZB_d	0.6824743464804112	1.1091747018929448	1.0088527132000529	0.49062177404923896	0.7554486625099213	0.0	0.21083249048712835	0.2552979094427787	0.6752644716340874	0.7055282274343021
UZB_k	0.7284660486042863	1.0872688471024623	0.9396011341613272	0.48488670312068394	0.6952488842100338	0.21083249048712835	0.0	0.35232508817356434	0.6500999122152116	0.6209099553056456
IND_d	0.5536324401475005	1.080720768816464	1.0660939451012987	0.49709583018560854	0.8049405346020899	0.2552979094427787	0.35232508817356434	0.0	0.6712935933460932	0.7520426725356939
MOR_d	0.875073878624824	0.5824106212160512	0.5517347784127513	0.35073376654712246	0.33261806282390316	0.6752644716340874	0.6500999122152116	0.6712935933460932	0.0	0.5137633147095608
MOR_k	1.1296488434472207	0.9196491492286025	0.4974935578479716	0.5801583730201542	0.37517219836866256	0.7055282274343021	0.6209099553056456	0.7520426725356939	0.5137633147095608	0.0
