	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	0.6908428371517975	0.6793899993757638	0.32161041187963696	0.412084448918865	0.5969668088871892	0.5817919899843587	0.36690922846442603	0.5690746588396807	0.5840051348244797
LEB_d	0.6908428371517975	0.0	0.4006688279028701	0.5585390896988339	0.47428443131419457	0.6889279587527612	0.5313459442343986	0.6680264664049551	0.5042734121153377	0.438452549394814
LEB_k	0.6793899993757638	0.4006688279028701	0.0	0.6084030066639469	0.4235510085572538	0.846235313012021	0.6995724821486939	0.7874259766538857	0.42131120919526477	0.22353401209186533
TUR_d	0.32161041187963696	0.5585390896988339	0.6084030066639469	0.0	0.26778411175152705	0.6049089357704794	0.4961701870880609	0.348924444593634	0.41341777221641546	0.4973471728750187
TUR_k	0.412084448918865	0.47428443131419457	0.4235510085572538	0.26778411175152705	0.0	0.6386798160361168	0.47870828478240124	0.505681788203053	0.36113128467880695	0.3457569922576962
UZB_d	0.5969668088871892	0.6889279587527612	0.846235313012021	0.6049089357704794	0.6386798160361168	0.0	0.2790034187267515	0.3966660415401022	0.7824684782856532	0.8694308073440863
UZB_k	0.5817919899843587	0.5313459442343986	0.6995724821486939	0.4961701870880609	0.47870828478240124	0.2790034187267515	0.0	0.44442354678911694	0.6623857826187729	0.7173214569042771
IND_d	0.36690922846442603	0.6680264664049551	0.7874259766538857	0.348924444593634	0.505681788203053	0.3966660415401022	0.44442354678911694	0.0	0.5910551122630393	0.7307044234917913
MOR_d	0.5690746588396807	0.5042734121153377	0.42131120919526477	0.41341777221641546	0.36113128467880695	0.7824684782856532	0.6623857826187729	0.5910551122630393	0.0	0.35951690544930176
MOR_k	0.5840051348244797	0.438452549394814	0.22353401209186533	0.4973471728750187	0.3457569922576962	0.8694308073440863	0.7173214569042771	0.7307044234917913	0.35951690544930176	0.0
