	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	0.5426811049537029	0.7240712459690514	0.5293653385901566	0.48318377202756957	0.5132190444852905	0.533487756066853	0.43418763731753773	0.42055293370451063	0.4352002808314412
LEB_d	0.5426811049537029	0.0	0.6760507493762358	0.2480579995323376	0.24536766795343773	0.3352649909905991	0.32122630187496093	0.4283518848095792	0.24433459754838405	0.38383627699667455
LEB_k	0.7240712459690514	0.6760507493762358	0.0	0.4994023821240328	0.5379155036978431	0.7879329952304938	0.7930165337438613	0.3940290372410115	0.6813789932969663	0.6222198335558077
TUR_d	0.5293653385901566	0.2480579995323376	0.4994023821240328	0.0	0.1787761861348866	0.37159475257531277	0.4104529432838888	0.27235294787289044	0.3233351650290781	0.3709811425003974
TUR_k	0.48318377202756957	0.24536766795343773	0.5379155036978431	0.1787761861348866	0.0	0.33608933582175576	0.34697105640861065	0.3156629729633697	0.3190034825591285	0.26800893028069045
UZB_d	0.5132190444852905	0.3352649909905991	0.7879329952304938	0.37159475257531277	0.33608933582175576	0.0	0.20550906140912595	0.46412526316146085	0.3413214960520874	0.32506788995898267
UZB_k	0.533487756066853	0.32122630187496093	0.7930165337438613	0.4104529432838888	0.34697105640861065	0.20550906140912595	0.0	0.4801755545644571	0.3052903938069901	0.34420932093499984
IND_d	0.43418763731753773	0.4283518848095792	0.3940290372410115	0.27235294787289044	0.3156629729633697	0.46412526316146085	0.4801755545644571	0.0	0.3696570043384466	0.38475827250462635
MOR_d	0.42055293370451063	0.24433459754838405	0.6813789932969663	0.3233351650290781	0.3190034825591285	0.3413214960520874	0.3052903938069901	0.3696570043384466	0.0	0.37279504658448404
MOR_k	0.4352002808314412	0.38383627699667455	0.6222198335558077	0.3709811425003974	0.26800893028069045	0.32506788995898267	0.34420932093499984	0.38475827250462635	0.37279504658448404	0.0
