	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	1.0456850777716324	0.624324419049627	0.7288142709842892	0.7186041521093219	0.6985065010929358	0.7632542213239057	0.755334577119782	0.5511115090818043	0.7666684875424867
LEB_d	1.0456850777716324	0.0	0.4399550237449943	0.43314420196998793	0.38979549610698067	0.511614666744371	0.4262743742465119	0.35360473893878036	0.583515224789204	0.45823478530533074
LEB_k	0.624324419049627	0.4399550237449943	0.0	0.27745219546476696	0.20468964853198696	0.3502573899215346	0.3194983398669328	0.24833660423915616	0.29209410511434136	0.3465727955071485
TUR_d	0.7288142709842892	0.43314420196998793	0.27745219546476696	0.0	0.11218401647570332	0.14023489261602745	0.07286321815058282	0.18758398703853757	0.21008224142189225	0.0961971488513664
TUR_k	0.7186041521093219	0.38979549610698067	0.20468964853198696	0.11218401647570332	0.0	0.2176419169578668	0.14533465217209043	0.14993079441476492	0.2469445591328052	0.1645897424540113
UZB_d	0.6985065010929358	0.511614666744371	0.3502573899215346	0.14023489261602745	0.2176419169578668	0.0	0.11792472268773856	0.22816283271872845	0.15335688303704556	0.13862803148234867
UZB_k	0.7632542213239057	0.4262743742465119	0.3194983398669328	0.07286321815058282	0.14533465217209043	0.11792472268773856	0.0	0.17282551205438668	0.22764690262718393	0.07863698939068905
IND_d	0.755334577119782	0.35360473893878036	0.24833660423915616	0.18758398703853757	0.14993079441476492	0.22816283271872845	0.17282551205438668	0.0	0.2703567779126226	0.21780246183295465
MOR_d	0.5511115090818043	0.583515224789204	0.29209410511434136	0.21008224142189225	0.2469445591328052	0.15335688303704556	0.22764690262718393	0.2703567779126226	0.0	0.24554944569744036
MOR_k	0.7666684875424867	0.45823478530533074	0.3465727955071485	0.0961971488513664	0.1645897424540113	0.13862803148234867	0.07863698939068905	0.21780246183295465	0.24554944569744036	0.0
