	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	0.19987933447657524	0.27771889728192894	0.6235644693139049	0.31207426453505255	0.3270706600946519	0.30825879723954425	0.19906254298126755	0.347116511333045	0.5587004980104338
LEB_d	0.19987933447657524	0.0	0.1626336375321972	0.5738724512267043	0.21823835446805626	0.3134797882042076	0.2619962735520541	0.2625634084322093	0.2985991878301196	0.50566280586913
LEB_k	0.27771889728192894	0.1626336375321972	0.0	0.5203816745072678	0.12554361130313987	0.27258103330642985	0.23082866903500984	0.2815297469214992	0.24506306653853588	0.45841301784181165
TUR_d	0.6235644693139049	0.5738724512267043	0.5203816745072678	0.0	0.4407301764860291	0.5601716072944732	0.48847544908616	0.535315550042684	0.3332541799645095	0.17711817407025343
TUR_k	0.31207426453505255	0.21823835446805626	0.12554361130313987	0.4407301764860291	0.0	0.24918714148836596	0.18932779015158296	0.2791607573206599	0.19354848579497552	0.38986324831809754
UZB_d	0.3270706600946519	0.3134797882042076	0.27258103330642985	0.5601716072944732	0.24918714148836596	0.0	0.12575778919913697	0.27775984041696344	0.3101004860571197	0.5475327530067842
UZB_k	0.30825879723954425	0.2619962735520541	0.23082866903500984	0.48847544908616	0.18932779015158296	0.12575778919913697	0.0	0.23862100629182809	0.255860298123389	0.46921916144939285
IND_d	0.19906254298126755	0.2625634084322093	0.2815297469214992	0.535315550042684	0.2791607573206599	0.27775984041696344	0.23862100629182809	0.0	0.29861046537708774	0.4930454306334997
MOR_d	0.347116511333045	0.2985991878301196	0.24506306653853588	0.3332541799645095	0.19354848579497552	0.3101004860571197	0.255860298123389	0.29861046537708774	0.0	0.2872877857422572
MOR_k	0.5587004980104338	0.50566280586913	0.45841301784181165	0.17711817407025343	0.38986324831809754	0.5475327530067842	0.46921916144939285	0.4930454306334997	0.2872877857422572	0.0
