	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	0.9168265096778146	0.528857984680131	0.6683728585190131	0.47786723126388025	0.4269124512930019	0.3543336389553149	0.23513819215887574	0.5159563706788071	0.48039242179759495
LEB_d	0.9168265096778146	0.0	0.6310384425499268	0.5478937730640665	0.6477152281528193	0.9449171857169457	0.8068040615362223	0.9397717292185616	0.6959328124550477	0.8021174905008586
LEB_k	0.528857984680131	0.6310384425499268	0.0	0.5335226571458995	0.36058636691723234	0.6300704953855883	0.4495150857249449	0.5048691192108701	0.5133211233076296	0.4814713217574181
TUR_d	0.6683728585190131	0.5478937730640665	0.5335226571458995	0.0	0.3194621715184711	0.6217104254346406	0.5301291341806358	0.6353143630476366	0.2792735497160094	0.4434319079404813
TUR_k	0.47786723126388025	0.6477152281528193	0.36058636691723234	0.3194621715184711	0.0	0.5084765734727957	0.3647345730472792	0.4202391521744654	0.2507135509647345	0.24443680541235246
UZB_d	0.4269124512930019	0.9449171857169457	0.6300704953855883	0.6217104254346406	0.5084765734727957	0.0	0.28880912488079685	0.3371382616887725	0.49540936371628647	0.5949126487322142
UZB_k	0.3543336389553149	0.8068040615362223	0.4495150857249449	0.5301291341806358	0.3647345730472792	0.28880912488079685	0.0	0.30146491161700917	0.42425143992902975	0.46088839097672846
IND_d	0.23513819215887574	0.9397717292185616	0.5048691192108701	0.6353143630476366	0.4202391521744654	0.3371382616887725	0.30146491161700917	0.0	0.4532390270860566	0.41832869862292493
MOR_d	0.5159563706788071	0.6959328124550477	0.5133211233076296	0.2792735497160094	0.2507135509647345	0.49540936371628647	0.42425143992902975	0.4532390270860566	0.0	0.29773395331193386
MOR_k	0.48039242179759495	0.8021174905008586	0.4814713217574181	0.4434319079404813	0.24443680541235246	0.5949126487322142	0.46088839097672846	0.41832869862292493	0.29773395331193386	0.0
