	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	0.7750819600130637	1.4137346605886723	0.34102800914204273	0.9781988554540162	0.7889257597358675	1.7361626924094269	0.8167650547174832	0.836916996287172	0.782820255293624
LEB_d	0.7750819600130637	0.0	0.7246551722775599	0.490134513564815	0.32497860042505283	0.4329805017747364	1.037432673704858	0.4745771651533439	0.15069949669939417	0.33599828867677617
LEB_k	1.4137346605886723	0.7246551722775599	0.0	1.1390244952155546	0.5025108338072319	1.0143910443316666	0.6768903940579224	1.0240907450636596	0.6596455551579323	0.6939034254505307
TUR_d	0.34102800914204273	0.490134513564815	1.1390244952155546	0.0	0.7156041582742211	0.6037670748332774	1.4839212523192102	0.6443709447739355	0.5458578074264254	0.5282811373188344
TUR_k	0.9781988554540162	0.32497860042505283	0.5025108338072319	0.7156041582742211	0.0	0.5871880173441713	0.8061847093001316	0.6068391393059213	0.25514706523432606	0.3566521564841113
UZB_d	0.7889257597358675	0.4329805017747364	1.0143910443316666	0.6037670748332774	0.5871880173441713	0.0	1.10594731500011	0.17287674009988765	0.46278339849525174	0.658026014760418
UZB_k	1.7361626924094269	1.037432673704858	0.6768903940579224	1.4839212523192102	0.8061847093001316	1.10594731500011	0.0	1.0982106783630867	0.9711075877509386	1.1077269057984755
IND_d	0.8167650547174832	0.4745771651533439	1.0240907450636596	0.6443709447739355	0.6068391393059213	0.17287674009988765	1.0982106783630867	0.0	0.49075560393200074	0.6509473062150565
MOR_d	0.836916996287172	0.15069949669939417	0.6596455551579323	0.5458578074264254	0.25514706523432606	0.46278339849525174	0.9711075877509386	0.49075560393200074	0.0	0.31835649477259026
MOR_k	0.782820255293624	0.33599828867677617	0.6939034254505307	0.5282811373188344	0.3566521564841113	0.658026014760418	1.1077269057984755	0.6509473062150565	0.31835649477259026	0.0
