	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	1.068837706771629	0.7867848379035756	0.7572045132923234	0.8172396891112693	0.9546557305209951	1.0695128465005388	0.34242456852650327	0.5339014427321231	0.6301695622357646
LEB_d	1.068837706771629	0.0	0.6246110338089639	0.5028630907292047	0.5336378730423502	0.3896294456527782	0.24324041166800198	0.952029354461213	1.260328916686771	0.6612162392232893
LEB_k	0.7867848379035756	0.6246110338089639	0.0	0.30366290146449654	0.24101084836491873	0.38678663457905454	0.6053704226145976	0.7034542422713649	1.0235700703254367	0.4953299740266367
TUR_d	0.7572045132923234	0.5028630907292047	0.30366290146449654	0.0	0.19618022316780687	0.34698919415462715	0.4844255425881856	0.6150901963564861	0.8992559666548717	0.2864486180974706
TUR_k	0.8172396891112693	0.5336378730423502	0.24101084836491873	0.19618022316780687	0.0	0.3260317542270009	0.5028676312272776	0.7126546397258963	1.009146467933215	0.412704628394598
UZB_d	0.9546557305209951	0.3896294456527782	0.38678663457905454	0.34698919415462715	0.3260317542270009	0.0	0.328115198357811	0.7975668927577595	1.1724221293655972	0.5892235571703376
UZB_k	1.0695128465005388	0.24324041166800198	0.6053704226145976	0.4844255425881856	0.5028676312272776	0.328115198357811	0.0	0.9318922020175945	1.2772715208723866	0.6715476451007305
IND_d	0.34242456852650327	0.952029354461213	0.7034542422713649	0.6150901963564861	0.7126546397258963	0.7975668927577595	0.9318922020175945	0.0	0.506841073537477	0.5026115810907249
MOR_d	0.5339014427321231	1.260328916686771	1.0235700703254367	0.8992559666548717	1.009146467933215	1.1724221293655972	1.2772715208723866	0.506841073537477	0.0	0.6853890795106573
MOR_k	0.6301695622357646	0.6612162392232893	0.4953299740266367	0.2864486180974706	0.412704628394598	0.5892235571703376	0.6715476451007305	0.5026115810907249	0.6853890795106573	0.0
