	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	0.60354331345872	1.0432858522496797	0.630200815987616	1.0471899735592447	0.6476821600750684	0.8156302345542364	0.23019615062475554	1.185584279743802	1.5490154897056005
LEB_d	0.60354331345872	0.0	0.9188005830250121	0.5437194575745192	0.9268716286432818	0.5331852786238471	0.7243594337776812	0.43572602014374845	1.2529762273955618	1.5605403349815448
LEB_k	1.0432858522496797	0.9188005830250121	0.0	0.4573000344918776	0.07720211063397783	0.4310263816605059	0.23917179382434112	1.062544838659713	0.4644007356473862	0.6647365019643939
TUR_d	0.630200815987616	0.5437194575745192	0.4573000344918776	0.0	0.46106813425881227	0.09360137997363673	0.2364012025099738	0.6266493301301139	0.7502721568909252	1.0589602395371074
TUR_k	1.0471899735592447	0.9268716286432818	0.07720211063397783	0.46106813425881227	0.0	0.43838605143592657	0.24150053328163673	1.0685944462586943	0.4556944192683983	0.6546654856420133
UZB_d	0.6476821600750684	0.5331852786238471	0.4310263816605059	0.09360137997363673	0.43838605143592657	0.0	0.2091480022414779	0.6395434844297493	0.7382167730587138	1.0455488977303482
UZB_k	0.8156302345542364	0.7243594337776812	0.23917179382434112	0.2364012025099738	0.24150053328163673	0.2091480022414779	0.0	0.8327362186648063	0.5648846362806552	0.8457212479109604
IND_d	0.23019615062475554	0.43572602014374845	1.062544838659713	0.6266493301301139	1.0685944462586943	0.6395434844297493	0.8327362186648063	0.0	1.2800106439726109	1.6295845366167414
MOR_d	1.185584279743802	1.2529762273955618	0.4644007356473862	0.7502721568909252	0.4556944192683983	0.7382167730587138	0.5648846362806552	1.2800106439726109	0.0	0.4034863112798314
MOR_k	1.5490154897056005	1.5605403349815448	0.6647365019643939	1.0589602395371074	0.6546654856420133	1.0455488977303482	0.8457212479109604	1.6295845366167414	0.4034863112798314	0.0
