	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	1.204834388659559	1.3204333201184084	0.719593336453078	0.7570963895761428	1.0739039832053998	1.0304799915841245	1.1822819232078718	0.9999995546276588	0.8795562397378517
LEB_d	1.204834388659559	0.0	0.47155020704865797	0.6403941033304533	0.4875010818636228	1.341313974631844	1.3513984073078549	1.497398025355209	0.2924880568168417	0.69134179345418
LEB_k	1.3204333201184084	0.47155020704865797	0.0	0.6513993079303045	0.6751868435553021	1.6913427071233913	1.692422156736338	1.8541880274518494	0.5257831134427338	0.5704796521548768
TUR_d	0.719593336453078	0.6403941033304533	0.6513993079303045	0.0	0.28428731546662195	1.2768350773965225	1.2560726466681948	1.4340654745130577	0.44764461752363616	0.28797451252311884
TUR_k	0.7570963895761428	0.4875010818636228	0.6751868435553021	0.28428731546662195	0.0	1.093964128295508	1.080741875183637	1.2544131914130696	0.29963141128286597	0.4578583231152578
UZB_d	1.0739039832053998	1.341313974631844	1.6913427071233913	1.2768350773965225	1.093964128295508	0.0	0.11080640121717883	0.2000367029704713	1.2216615912739412	1.4646005275548928
UZB_k	1.0304799915841245	1.3513984073078549	1.692422156736338	1.2560726466681948	1.080741875183637	0.11080640121717883	0.0	0.22514485862834507	1.2199166296600634	1.4448357070852058
IND_d	1.1822819232078718	1.497398025355209	1.8541880274518494	1.4340654745130577	1.2544131914130696	0.2000367029704713	0.22514485862834507	0.0	1.3889036089192484	1.6282492145263554
MOR_d	0.9999995546276588	0.2924880568168417	0.5257831134427338	0.44764461752363616	0.29963141128286597	1.2216615912739412	1.2199166296600634	1.3889036089192484	0.0	0.4981469358032118
MOR_k	0.8795562397378517	0.69134179345418	0.5704796521548768	0.28797451252311884	0.4578583231152578	1.4646005275548928	1.4448357070852058	1.6282492145263554	0.4981469358032118	0.0
