	ETHI_d	LEB_d	LEB_k	TUR_d	TUR_k	UZB_d	UZB_k	IND_d	MOR_d	MOR_k
ETHI_d	0.0	0.6826024266156118	0.6920431254114736	0.1776911103464414	0.25562789894194476	0.5556147604129508	0.32963919563931005	0.1252920765608026	0.4700567633994004	0.5200362646936817
LEB_d	0.6826024266156118	0.0	1.1640830548101353	0.6836649401641599	0.6156546442323255	0.32502752099417853	0.4499767045562735	0.6837517945739924	1.1043589873481188	1.135159590199048
LEB_k	0.6920431254114736	1.1640830548101353	0.0	0.6030409763778419	0.5834108695712735	0.8987209149764871	0.7473417568755304	0.7656185616249866	0.4135013316898554	0.34090674146829464
TUR_d	0.1776911103464414	0.6836649401641599	0.6030409763778419	0.0	0.1727561915767504	0.5044698122556049	0.28521192820995683	0.24854226998952117	0.45253332506708016	0.49286340350919927
TUR_k	0.25562789894194476	0.6156546442323255	0.5834108695712735	0.1727561915767504	0.0	0.393987515889858	0.18471454547808444	0.31734168054565565	0.5087865391341319	0.5395535141312093
UZB_d	0.5556147604129508	0.32502752099417853	0.8987209149764871	0.5044698122556049	0.393987515889858	0.0	0.23188450863864765	0.5936128626098498	0.8888119360007563	0.9267059767863406
UZB_k	0.32963919563931005	0.4499767045562735	0.7473417568755304	0.28521192820995683	0.18471454547808444	0.23188450863864765	0.0	0.37698527600200493	0.6740047251784446	0.7180716232348561
IND_d	0.1252920765608026	0.6837517945739924	0.7656185616249866	0.24854226998952117	0.31734168054565565	0.5936128626098498	0.37698527600200493	0.0	0.5154280233994126	0.5670705988165363
MOR_d	0.4700567633994004	1.1043589873481188	0.4135013316898554	0.45253332506708016	0.5087865391341319	0.8888119360007563	0.6740047251784446	0.5154280233994126	0.0	0.17098368050605928
MOR_k	0.5200362646936817	1.135159590199048	0.34090674146829464	0.49286340350919927	0.5395535141312093	0.9267059767863406	0.7180716232348561	0.5670705988165363	0.17098368050605928	0.0
